YEAR,REGION,STATE,AGE,AGE_COUNTS
2013,31,Delaware,8,95
2013,31,Delaware,9,95
2013,31,Delaware,10,94
2013,31,Delaware,11,81
2013,31,Delaware,12,117
2013,31,Delaware,13,86
2013,31,Delaware,14,102
2013,31,Delaware,15,108
2013,31,Delaware,16,88
2013,31,Delaware,17,83
2013,31,Delaware,18,146
2013,31,Delaware,19,100
2013,31,Delaware,20,104
2013,31,Delaware,21,102
2013,31,Delaware,22,96
2013,31,Delaware,23,116
2013,31,Delaware,24,108
2013,31,Delaware,25,82
2013,31,Delaware,26,98
2013,31,Delaware,27,104
2013,31,Delaware,28,110
2013,31,Delaware,29,99
2013,31,Delaware,30,103
2013,31,Delaware,31,105
2013,31,Delaware,32,89
2013,31,Delaware,33,86
2013,31,Delaware,34,92
2013,31,Delaware,35,96
2013,31,Delaware,36,109
2013,31,Delaware,37,86
2013,31,Delaware,38,88
2013,31,Delaware,39,92
2013,31,Delaware,40,92
2013,31,Delaware,41,77
2013,31,Delaware,42,109
2013,31,Delaware,43,94
2013,31,Delaware,44,93
2013,31,Delaware,45,114
2013,31,Delaware,46,115
2013,31,Delaware,47,121
2013,31,Delaware,48,129
2013,31,Delaware,49,146
2013,31,Delaware,50,148
2013,31,Delaware,51,119
2013,31,Delaware,52,124
2013,31,Delaware,53,136
2013,31,Delaware,54,125
2013,31,Delaware,55,128
2013,31,Delaware,56,124
2013,31,Delaware,57,130
2013,31,Delaware,58,139
2013,31,Delaware,59,127
2013,31,Delaware,60,117
2013,31,Delaware,61,128
2013,31,Delaware,62,128
2013,31,Delaware,63,151
2013,31,Delaware,64,134
2013,31,Delaware,65,143
2013,31,Delaware,66,127
2013,31,Delaware,67,126
2013,31,Delaware,68,99
2013,31,Delaware,69,108
2013,31,Delaware,70,124
2013,31,Delaware,71,98
2013,31,Delaware,72,101
2013,31,Delaware,73,84
2013,31,Delaware,74,93
2013,31,Delaware,75,72
2013,31,Delaware,76,86
2013,31,Delaware,77,53
2013,31,Delaware,78,67
2013,31,Delaware,79,53
2013,31,Delaware,80,44
2013,31,Delaware,81,50
2013,31,Delaware,82,60
2013,31,Delaware,83,41
2013,31,Delaware,84,38
2013,31,Delaware,85,28
2013,31,Delaware,86,30
2013,31,Delaware,87,24
2013,31,Delaware,88,23
2013,31,Delaware,89,21
2013,31,Delaware,90,15
2013,31,Delaware,93,60
2013,31,District of Columbia,0,76
2013,31,District of Columbia,1,73
2013,31,District of Columbia,2,61
2013,31,District of Columbia,3,55
2013,31,District of Columbia,4,47
2013,31,District of Columbia,5,61
2013,31,District of Columbia,6,51
2013,31,District of Columbia,7,51
2013,31,District of Columbia,8,71
2013,31,District of Columbia,9,59
2013,31,District of Columbia,10,40
2013,31,District of Columbia,11,46
2013,31,District of Columbia,12,43
2013,31,District of Columbia,13,31
2013,31,District of Columbia,14,55
2013,31,District of Columbia,15,49
2013,31,District of Columbia,16,49
2013,31,District of Columbia,17,60
2013,31,District of Columbia,18,140
2013,31,District of Columbia,19,111
2013,31,District of Columbia,20,125
2013,31,District of Columbia,21,132
2013,31,District of Columbia,22,132
2013,31,District of Columbia,23,129
2013,31,District of Columbia,24,155
2013,31,District of Columbia,25,161
2013,31,District of Columbia,26,142
2013,31,District of Columbia,27,166
2013,31,District of Columbia,28,152
2013,31,District of Columbia,29,154
2013,31,District of Columbia,30,169
2013,31,District of Columbia,31,125
2013,31,District of Columbia,32,104
2013,31,District of Columbia,33,125
2013,31,District of Columbia,34,109
2013,31,District of Columbia,35,106
2013,31,District of Columbia,36,86
2013,31,District of Columbia,37,90
2013,31,District of Columbia,38,86
2013,31,District of Columbia,39,87
2013,31,District of Columbia,40,71
2013,31,District of Columbia,41,92
2013,31,District of Columbia,42,98
2013,31,District of Columbia,43,70
2013,31,District of Columbia,44,69
2013,31,District of Columbia,45,73
2013,31,District of Columbia,46,65
2013,31,District of Columbia,47,60
2013,31,District of Columbia,48,77
2013,31,District of Columbia,49,81
2013,31,District of Columbia,50,78
2013,31,District of Columbia,51,72
2013,31,District of Columbia,52,72
2013,31,District of Columbia,53,85
2013,31,District of Columbia,54,76
2013,31,District of Columbia,55,93
2013,31,District of Columbia,56,86
2013,31,District of Columbia,57,77
2013,31,District of Columbia,58,77
2013,31,District of Columbia,59,52
2013,31,District of Columbia,60,78
2013,31,District of Columbia,61,61
2013,31,District of Columbia,62,63
2013,31,District of Columbia,63,67
2013,31,District of Columbia,64,48
2013,31,District of Columbia,65,75
2013,31,District of Columbia,66,69
2013,31,District of Columbia,67,63
2013,31,District of Columbia,68,52
2013,31,District of Columbia,69,60
2013,31,District of Columbia,70,61
2013,31,District of Columbia,71,42
2013,31,District of Columbia,72,44
2013,31,District of Columbia,73,41
2013,31,District of Columbia,74,33
2013,31,District of Columbia,75,23
2013,31,District of Columbia,76,34
2013,31,District of Columbia,77,22
2013,31,District of Columbia,78,23
2013,31,District of Columbia,79,44
2013,31,District of Columbia,80,47
2013,31,District of Columbia,81,18
2013,31,District of Columbia,82,35
2013,31,District of Columbia,83,20
2013,31,District of Columbia,84,17
2013,31,District of Columbia,85,20
2013,31,District of Columbia,86,20
2013,31,District of Columbia,87,20
2013,31,District of Columbia,88,17
2013,31,District of Columbia,89,10
2013,31,District of Columbia,93,57
2013,31,Florida,0,1616
2013,31,Florida,1,1701
2013,31,Florida,2,1649
2013,31,Florida,3,1787
2013,31,Florida,4,1766
2013,31,Florida,5,1924
2013,31,Florida,6,1973
2013,31,Florida,7,1938
2013,31,Florida,8,1892
2013,31,Florida,9,1876
2013,31,Florida,10,2009
2013,31,Florida,11,2015
2013,31,Florida,12,2111
2013,31,Florida,13,1986
2013,31,Florida,14,2143
2013,31,Florida,15,2145
2013,31,Florida,16,2210
2013,31,Florida,17,2261
2013,31,Florida,18,2420
2013,31,Florida,19,2291
2013,31,Florida,20,2141
2013,31,Florida,21,2182
2013,31,Florida,22,2147
2013,31,Florida,23,2102
2013,31,Florida,24,2024
2013,31,Florida,25,2154
2013,31,Florida,26,2012
2013,31,Florida,27,2071
2013,31,Florida,28,1998
2013,31,Florida,29,1993
2013,31,Florida,30,2209
2013,31,Florida,31,1945
2013,31,Florida,32,2007
2013,31,Florida,33,1958
2013,31,Florida,34,1970
2013,31,Florida,35,2027
2013,31,Florida,36,2004
2013,31,Florida,37,1925
2013,31,Florida,38,1971
2013,31,Florida,39,1970
2013,31,Florida,40,2222
2013,31,Florida,41,2209
2013,31,Florida,42,2395
2013,31,Florida,43,2392
2013,31,Florida,44,2358
2013,31,Florida,45,2550
2013,31,Florida,46,2426
2013,31,Florida,47,2510
2013,31,Florida,48,2687
2013,31,Florida,49,2856
2013,31,Florida,50,3114
2013,31,Florida,51,2858
2013,31,Florida,52,2940
2013,31,Florida,53,2883
2013,31,Florida,54,2939
2013,31,Florida,55,3094
2013,31,Florida,56,2916
2013,31,Florida,57,2880
2013,31,Florida,58,2921
2013,31,Florida,59,2754
2013,31,Florida,60,2883
2013,31,Florida,61,2725
2013,31,Florida,62,2717
2013,31,Florida,63,2741
2013,31,Florida,64,2727
2013,31,Florida,65,2934
2013,31,Florida,66,2960
2013,31,Florida,67,2441
2013,31,Florida,68,2336
2013,31,Florida,69,2402
2013,31,Florida,70,2543
2013,31,Florida,71,2122
2013,31,Florida,72,1972
2013,31,Florida,73,1866
2013,31,Florida,74,1832
2013,31,Florida,75,1834
2013,31,Florida,76,1587
2013,31,Florida,77,1512
2013,31,Florida,78,1490
2013,31,Florida,79,1340
2013,31,Florida,80,1288
2013,31,Florida,81,1245
2013,31,Florida,82,1174
2013,31,Florida,83,1148
2013,31,Florida,84,1027
2013,31,Florida,85,922
2013,31,Florida,86,824
2013,31,Florida,87,732
2013,31,Florida,88,699
2013,31,Florida,89,591
2013,31,Florida,90,481
2013,31,Florida,91,368
2013,31,Florida,94,1144
2013,31,Georgia,0,1031
2013,31,Georgia,1,982
2013,31,Georgia,2,1069
2013,31,Georgia,3,1098
2013,31,Georgia,4,1187
2013,31,Georgia,5,1257
2013,31,Georgia,6,1206
2013,31,Georgia,7,1240
2013,31,Georgia,8,1258
2013,31,Georgia,9,1290
2013,31,Georgia,10,1235
2013,31,Georgia,11,1269
2013,31,Georgia,12,1318
2013,31,Georgia,13,1269
2013,31,Georgia,14,1337
2013,31,Georgia,15,1262
2013,31,Georgia,16,1375
2013,31,Georgia,17,1292
2013,31,Georgia,18,1427
2013,31,Georgia,19,1266
2013,31,Georgia,20,1242
2013,31,Georgia,21,1265
2013,31,Georgia,22,1270
2013,31,Georgia,23,1244
2013,31,Georgia,24,1145
2013,31,Georgia,25,1167
2013,31,Georgia,26,1167
2013,31,Georgia,27,1052
2013,31,Georgia,28,1152
2013,31,Georgia,29,1109
2013,31,Georgia,30,1224
2013,31,Georgia,31,1122
2013,31,Georgia,32,1180
2013,31,Georgia,33,1175
2013,31,Georgia,34,1203
2013,31,Georgia,35,1194
2013,31,Georgia,36,1152
2013,31,Georgia,37,1092
2013,31,Georgia,38,1217
2013,31,Georgia,39,1184
2013,31,Georgia,40,1308
2013,31,Georgia,41,1272
2013,31,Georgia,42,1420
2013,31,Georgia,43,1296
2013,31,Georgia,44,1287
2013,31,Georgia,45,1259
2013,31,Georgia,46,1306
2013,31,Georgia,47,1385
2013,31,Georgia,48,1372
2013,31,Georgia,49,1418
2013,31,Georgia,50,1480
2013,31,Georgia,51,1431
2013,31,Georgia,52,1400
2013,31,Georgia,53,1377
2013,31,Georgia,54,1343
2013,31,Georgia,55,1400
2013,31,Georgia,56,1459
2013,31,Georgia,57,1353
2013,31,Georgia,58,1366
2013,31,Georgia,59,1289
2013,31,Georgia,60,1312
2013,31,Georgia,61,1184
2013,31,Georgia,62,1221
2013,31,Georgia,63,1200
2013,31,Georgia,64,1221
2013,31,Georgia,65,1218
2013,31,Georgia,66,1286
2013,31,Georgia,67,990
2013,31,Georgia,68,903
2013,31,Georgia,69,884
2013,31,Georgia,70,932
2013,31,Georgia,71,821
2013,31,Georgia,72,695
2013,31,Georgia,73,698
2013,31,Georgia,74,645
2013,31,Georgia,75,608
2013,31,Georgia,76,542
2013,31,Georgia,77,463
2013,31,Georgia,78,476
2013,31,Georgia,79,442
2013,31,Georgia,80,447
2013,31,Georgia,81,358
2013,31,Georgia,82,378
2013,31,Georgia,83,298
2013,31,Georgia,84,295
2013,31,Georgia,85,259
2013,31,Georgia,86,251
2013,31,Georgia,87,190
2013,31,Georgia,88,141
2013,31,Georgia,92,765
2013,31,Maryland,0,566
2013,31,Maryland,1,629
2013,31,Maryland,2,633
2013,31,Maryland,3,672
2013,31,Maryland,4,681
2013,31,Maryland,5,691
2013,31,Maryland,6,697
2013,31,Maryland,7,701
2013,31,Maryland,8,649
2013,31,Maryland,9,674
2013,31,Maryland,10,658
2013,31,Maryland,11,728
2013,31,Maryland,12,708
2013,31,Maryland,13,724
2013,31,Maryland,14,708
2013,31,Maryland,15,710
2013,31,Maryland,16,736
2013,31,Maryland,17,760
2013,31,Maryland,18,780
2013,31,Maryland,19,800
2013,31,Maryland,20,724
2013,31,Maryland,21,766
2013,31,Maryland,22,719
2013,31,Maryland,23,727
2013,31,Maryland,24,713
2013,31,Maryland,25,640
2013,31,Maryland,26,711
2013,31,Maryland,27,676
2013,31,Maryland,28,696
2013,31,Maryland,29,684
2013,31,Maryland,30,751
2013,31,Maryland,31,679
2013,31,Maryland,32,749
2013,31,Maryland,33,738
2013,31,Maryland,34,686
2013,31,Maryland,35,697
2013,31,Maryland,36,671
2013,31,Maryland,37,637
2013,31,Maryland,38,639
2013,31,Maryland,39,627
2013,31,Maryland,40,720
2013,31,Maryland,41,706
2013,31,Maryland,42,748
2013,31,Maryland,43,820
2013,31,Maryland,44,782
2013,31,Maryland,45,822
2013,31,Maryland,46,793
2013,31,Maryland,47,828
2013,31,Maryland,48,912
2013,31,Maryland,49,925
2013,31,Maryland,50,1002
2013,31,Maryland,51,906
2013,31,Maryland,52,971
2013,31,Maryland,53,972
2013,31,Maryland,54,935
2013,31,Maryland,55,933
2013,31,Maryland,56,975
2013,31,Maryland,57,916
2013,31,Maryland,58,881
2013,31,Maryland,59,834
2013,31,Maryland,60,827
2013,31,Maryland,61,799
2013,31,Maryland,62,765
2013,31,Maryland,63,777
2013,31,Maryland,64,757
2013,31,Maryland,65,770
2013,31,Maryland,66,767
2013,31,Maryland,67,581
2013,31,Maryland,68,546
2013,31,Maryland,69,551
2013,31,Maryland,70,591
2013,31,Maryland,71,529
2013,31,Maryland,72,447
2013,31,Maryland,73,440
2013,31,Maryland,74,354
2013,31,Maryland,75,386
2013,31,Maryland,76,339
2013,31,Maryland,77,334
2013,31,Maryland,78,305
2013,31,Maryland,79,283
2013,31,Maryland,80,268
2013,31,Maryland,81,256
2013,31,Maryland,82,233
2013,31,Maryland,83,221
2013,31,Maryland,84,255
2013,31,Maryland,85,202
2013,31,Maryland,86,197
2013,31,Maryland,87,181
2013,31,Maryland,88,170
2013,31,Maryland,89,160
2013,31,Maryland,90,124
2013,31,Maryland,94,402
2013,31,North Carolina,0,896
2013,31,North Carolina,1,944
2013,31,North Carolina,2,968
2013,31,North Carolina,3,1059
2013,31,North Carolina,4,1026
2013,31,North Carolina,5,1114
2013,31,North Carolina,6,1137
2013,31,North Carolina,7,1162
2013,31,North Carolina,8,1107
2013,31,North Carolina,9,1175
2013,31,North Carolina,10,1157
2013,31,North Carolina,11,1169
2013,31,North Carolina,12,1182
2013,31,North Carolina,13,1249
2013,31,North Carolina,14,1235
2013,31,North Carolina,15,1238
2013,31,North Carolina,16,1156
2013,31,North Carolina,17,1242
2013,31,North Carolina,18,1457
2013,31,North Carolina,19,1381
2013,31,North Carolina,20,1414
2013,31,North Carolina,21,1309
2013,31,North Carolina,22,1137
2013,31,North Carolina,23,1205
2013,31,North Carolina,24,1062
2013,31,North Carolina,25,1039
2013,31,North Carolina,26,1033
2013,31,North Carolina,27,1091
2013,31,North Carolina,28,1070
2013,31,North Carolina,29,1036
2013,31,North Carolina,30,1036
2013,31,North Carolina,31,1099
2013,31,North Carolina,32,1126
2013,31,North Carolina,33,1085
2013,31,North Carolina,34,1147
2013,31,North Carolina,35,1162
2013,31,North Carolina,36,1142
2013,31,North Carolina,37,1097
2013,31,North Carolina,38,1129
2013,31,North Carolina,39,1082
2013,31,North Carolina,40,1295
2013,31,North Carolina,41,1286
2013,31,North Carolina,42,1336
2013,31,North Carolina,43,1322
2013,31,North Carolina,44,1240
2013,31,North Carolina,45,1322
2013,31,North Carolina,46,1171
2013,31,North Carolina,47,1327
2013,31,North Carolina,48,1335
2013,31,North Carolina,49,1435
2013,31,North Carolina,50,1460
2013,31,North Carolina,51,1426
2013,31,North Carolina,52,1407
2013,31,North Carolina,53,1421
2013,31,North Carolina,54,1479
2013,31,North Carolina,55,1418
2013,31,North Carolina,56,1538
2013,31,North Carolina,57,1464
2013,31,North Carolina,58,1404
2013,31,North Carolina,59,1450
2013,31,North Carolina,60,1368
2013,31,North Carolina,61,1338
2013,31,North Carolina,62,1386
2013,31,North Carolina,63,1291
2013,31,North Carolina,64,1302
2013,31,North Carolina,65,1277
2013,31,North Carolina,66,1384
2013,31,North Carolina,67,1150
2013,31,North Carolina,68,1026
2013,31,North Carolina,69,1019
2013,31,North Carolina,70,1045
2013,31,North Carolina,71,945
2013,31,North Carolina,72,819
2013,31,North Carolina,73,796
2013,31,North Carolina,74,708
2013,31,North Carolina,75,692
2013,31,North Carolina,76,631
2013,31,North Carolina,77,658
2013,31,North Carolina,78,558
2013,31,North Carolina,79,567
2013,31,North Carolina,80,514
2013,31,North Carolina,81,483
2013,31,North Carolina,82,429
2013,31,North Carolina,83,407
2013,31,North Carolina,84,375
2013,31,North Carolina,85,331
2013,31,North Carolina,86,275
2013,31,North Carolina,87,291
2013,31,North Carolina,88,245
2013,31,North Carolina,89,176
2013,31,North Carolina,93,733
2013,31,South Carolina,0,434
2013,31,South Carolina,1,448
2013,31,South Carolina,2,486
2013,31,South Carolina,3,494
2013,31,South Carolina,4,492
2013,31,South Carolina,5,491
2013,31,South Carolina,6,548
2013,31,South Carolina,7,534
2013,31,South Carolina,8,546
2013,31,South Carolina,9,545
2013,31,South Carolina,10,499
2013,31,South Carolina,11,553
2013,31,South Carolina,12,571
2013,31,South Carolina,13,586
2013,31,South Carolina,14,575
2013,31,South Carolina,15,569
2013,31,South Carolina,16,519
2013,31,South Carolina,17,601
2013,31,South Carolina,18,688
2013,31,South Carolina,19,730
2013,31,South Carolina,20,664
2013,31,South Carolina,21,630
2013,31,South Carolina,22,611
2013,31,South Carolina,23,591
2013,31,South Carolina,24,561
2013,31,South Carolina,25,493
2013,31,South Carolina,26,493
2013,31,South Carolina,27,520
2013,31,South Carolina,28,508
2013,31,South Carolina,29,478
2013,31,South Carolina,30,500
2013,31,South Carolina,31,484
2013,31,South Carolina,32,559
2013,31,South Carolina,33,521
2013,31,South Carolina,34,492
2013,31,South Carolina,35,484
2013,31,South Carolina,36,493
2013,31,South Carolina,37,448
2013,31,South Carolina,38,554
2013,31,South Carolina,39,483
2013,31,South Carolina,40,544
2013,31,South Carolina,41,509
2013,31,South Carolina,42,606
2013,31,South Carolina,43,572
2013,31,South Carolina,44,528
2013,31,South Carolina,45,597
2013,31,South Carolina,46,565
2013,31,South Carolina,47,592
2013,31,South Carolina,48,674
2013,31,South Carolina,49,701
2013,31,South Carolina,50,757
2013,31,South Carolina,51,688
2013,31,South Carolina,52,681
2013,31,South Carolina,53,690
2013,31,South Carolina,54,671
2013,31,South Carolina,55,725
2013,31,South Carolina,56,761
2013,31,South Carolina,57,735
2013,31,South Carolina,58,687
2013,31,South Carolina,59,719
2013,31,South Carolina,60,775
2013,31,South Carolina,61,646
2013,31,South Carolina,62,717
2013,31,South Carolina,63,682
2013,31,South Carolina,64,737
2013,31,South Carolina,65,722
2013,31,South Carolina,66,732
2013,31,South Carolina,67,578
2013,31,South Carolina,68,537
2013,31,South Carolina,69,555
2013,31,South Carolina,70,572
2013,31,South Carolina,71,434
2013,31,South Carolina,72,486
2013,31,South Carolina,73,419
2013,31,South Carolina,74,380
2013,31,South Carolina,75,377
2013,31,South Carolina,76,330
2013,31,South Carolina,77,338
2013,31,South Carolina,78,300
2013,31,South Carolina,79,259
2013,31,South Carolina,80,293
2013,31,South Carolina,81,255
2013,31,South Carolina,82,229
2013,31,South Carolina,83,196
2013,31,South Carolina,84,171
2013,31,South Carolina,85,138
2013,31,South Carolina,86,163
2013,31,South Carolina,87,153
2013,31,South Carolina,88,129
2013,31,South Carolina,89,79
2013,31,South Carolina,93,345
2013,31,Virginia,0,836
2013,31,Virginia,1,867
2013,31,Virginia,2,889
2013,31,Virginia,3,902
2013,31,Virginia,4,911
2013,31,Virginia,5,946
2013,31,Virginia,6,963
2013,31,Virginia,7,964
2013,31,Virginia,8,961
2013,31,Virginia,9,988
2013,31,Virginia,10,973
2013,31,Virginia,11,1022
2013,31,Virginia,12,1012
2013,31,Virginia,13,1015
2013,31,Virginia,14,1013
2013,31,Virginia,15,1103
2013,31,Virginia,16,1036
2013,31,Virginia,17,1016
2013,31,Virginia,18,1300
2013,31,Virginia,19,1211
2013,31,Virginia,20,1124
2013,31,Virginia,21,1131
2013,31,Virginia,22,1009
2013,31,Virginia,23,1012
2013,31,Virginia,24,936
2013,31,Virginia,25,977
2013,31,Virginia,26,927
2013,31,Virginia,27,949
2013,31,Virginia,28,1085
2013,31,Virginia,29,983
2013,31,Virginia,30,1040
2013,31,Virginia,31,1055
2013,31,Virginia,32,1029
2013,31,Virginia,33,952
2013,31,Virginia,34,1023
2013,31,Virginia,35,993
2013,31,Virginia,36,987
2013,31,Virginia,37,962
2013,31,Virginia,38,980
2013,31,Virginia,39,1005
2013,31,Virginia,40,1088
2013,31,Virginia,41,1066
2013,31,Virginia,42,1125
2013,31,Virginia,43,1176
2013,31,Virginia,44,1086
2013,31,Virginia,45,1160
2013,31,Virginia,46,1134
2013,31,Virginia,47,1159
2013,31,Virginia,48,1232
2013,31,Virginia,49,1239
2013,31,Virginia,50,1321
2013,31,Virginia,51,1245
2013,31,Virginia,52,1344
2013,31,Virginia,53,1253
2013,31,Virginia,54,1314
2013,31,Virginia,55,1250
2013,31,Virginia,56,1248
2013,31,Virginia,57,1280
2013,31,Virginia,58,1290
2013,31,Virginia,59,1182
2013,31,Virginia,60,1160
2013,31,Virginia,61,1106
2013,31,Virginia,62,1040
2013,31,Virginia,63,1072
2013,31,Virginia,64,1091
2013,31,Virginia,65,1077
2013,31,Virginia,66,1016
2013,31,Virginia,67,834
2013,31,Virginia,68,811
2013,31,Virginia,69,768
2013,31,Virginia,70,804
2013,31,Virginia,71,695
2013,31,Virginia,72,622
2013,31,Virginia,73,575
2013,31,Virginia,74,545
2013,31,Virginia,75,513
2013,31,Virginia,76,505
2013,31,Virginia,77,425
2013,31,Virginia,78,403
2013,31,Virginia,79,347
2013,31,Virginia,80,394
2013,31,Virginia,81,337
2013,31,Virginia,82,349
2013,31,Virginia,83,310
2013,31,Virginia,84,300
2013,31,Virginia,85,250
2013,31,Virginia,86,213
2013,31,Virginia,87,239
2013,31,Virginia,88,211
2013,31,Virginia,89,167
2013,31,Virginia,93,586
2013,31,West Virginia,0,170
2013,31,West Virginia,1,204
2013,31,West Virginia,2,162
2013,31,West Virginia,3,147
2013,31,West Virginia,4,196
2013,31,West Virginia,5,187
2013,31,West Virginia,6,182
2013,31,West Virginia,7,206
2013,31,West Virginia,8,179
2013,31,West Virginia,9,180
2013,31,West Virginia,10,184
2013,31,West Virginia,11,195
2013,31,West Virginia,12,170
2013,31,West Virginia,13,225
2013,31,West Virginia,14,235
2013,31,West Virginia,15,226
2013,31,West Virginia,16,196
2013,31,West Virginia,17,221
2013,31,West Virginia,18,261
2013,31,West Virginia,19,273
2013,31,West Virginia,20,203
2013,31,West Virginia,21,226
2013,31,West Virginia,22,204
2013,31,West Virginia,23,184
2013,31,West Virginia,24,193
2013,31,West Virginia,25,162
2013,31,West Virginia,26,162
2013,31,West Virginia,27,175
2013,31,West Virginia,28,182
2013,31,West Virginia,29,198
2013,31,West Virginia,30,197
2013,31,West Virginia,31,214
2013,31,West Virginia,32,200
2013,31,West Virginia,33,216
2013,31,West Virginia,34,217
2013,31,West Virginia,35,208
2013,31,West Virginia,36,202
2013,31,West Virginia,37,187
2013,31,West Virginia,38,208
2013,31,West Virginia,39,207
2013,31,West Virginia,40,206
2013,31,West Virginia,41,201
2013,31,West Virginia,42,226
2013,31,West Virginia,43,201
2013,31,West Virginia,44,229
2013,31,West Virginia,45,236
2013,31,West Virginia,46,195
2013,31,West Virginia,47,233
2013,31,West Virginia,48,240
2013,31,West Virginia,49,247
2013,31,West Virginia,50,285
2013,31,West Virginia,51,257
2013,31,West Virginia,52,277
2013,31,West Virginia,53,243
2013,31,West Virginia,54,299
2013,31,West Virginia,55,334
2013,31,West Virginia,56,296
2013,31,West Virginia,57,292
2013,31,West Virginia,58,291
2013,31,West Virginia,59,316
2013,31,West Virginia,60,296
2013,31,West Virginia,61,303
2013,31,West Virginia,62,282
2013,31,West Virginia,63,281
2013,31,West Virginia,64,290
2013,31,West Virginia,65,305
2013,31,West Virginia,66,284
2013,31,West Virginia,67,213
2013,31,West Virginia,68,183
2013,31,West Virginia,69,205
2013,31,West Virginia,70,218
2013,31,West Virginia,71,179
2013,31,West Virginia,72,198
2013,31,West Virginia,73,167
2013,31,West Virginia,74,151
2013,31,West Virginia,75,160
2013,31,West Virginia,76,146
2013,31,West Virginia,77,146
2013,31,West Virginia,78,124
2013,31,West Virginia,79,110
2013,31,West Virginia,80,116
2013,31,West Virginia,81,93
2013,31,West Virginia,82,79
2013,31,West Virginia,83,104
2013,31,West Virginia,84,84
2013,31,West Virginia,85,91
2013,31,West Virginia,86,82
2013,31,West Virginia,87,68
2013,31,West Virginia,88,62
2013,31,West Virginia,89,45
2013,31,West Virginia,92,155
2013,32,Alabama,0,443
2013,32,Alabama,1,500
2013,32,Alabama,2,470
2013,32,Alabama,3,519
2013,32,Alabama,4,513
2013,32,Alabama,5,544
2013,32,Alabama,6,527
2013,32,Alabama,7,537
2013,32,Alabama,8,510
2013,32,Alabama,9,561
2013,32,Alabama,10,526
2013,32,Alabama,11,584
2013,32,Alabama,12,573
2013,32,Alabama,13,602
2013,32,Alabama,14,619
2013,32,Alabama,15,595
2013,32,Alabama,16,621
2013,32,Alabama,17,607
2013,32,Alabama,18,735
2013,32,Alabama,19,677
2013,32,Alabama,20,594
2013,32,Alabama,21,595
2013,32,Alabama,22,536
2013,32,Alabama,23,565
2013,32,Alabama,24,521
2013,32,Alabama,25,474
2013,32,Alabama,26,474
2013,32,Alabama,27,481
2013,32,Alabama,28,491
2013,32,Alabama,29,539
2013,32,Alabama,30,531
2013,32,Alabama,31,530
2013,32,Alabama,32,558
2013,32,Alabama,33,528
2013,32,Alabama,34,521
2013,32,Alabama,35,591
2013,32,Alabama,36,525
2013,32,Alabama,37,513
2013,32,Alabama,38,551
2013,32,Alabama,39,523
2013,32,Alabama,40,522
2013,32,Alabama,41,555
2013,32,Alabama,42,612
2013,32,Alabama,43,583
2013,32,Alabama,44,578
2013,32,Alabama,45,571
2013,32,Alabama,46,574
2013,32,Alabama,47,607
2013,32,Alabama,48,642
2013,32,Alabama,49,730
2013,32,Alabama,50,755
2013,32,Alabama,51,739
2013,32,Alabama,52,718
2013,32,Alabama,53,746
2013,32,Alabama,54,725
2013,32,Alabama,55,743
2013,32,Alabama,56,736
2013,32,Alabama,57,780
2013,32,Alabama,58,695
2013,32,Alabama,59,746
2013,32,Alabama,60,703
2013,32,Alabama,61,719
2013,32,Alabama,62,700
2013,32,Alabama,63,643
2013,32,Alabama,64,679
2013,32,Alabama,65,657
2013,32,Alabama,66,649
2013,32,Alabama,67,526
2013,32,Alabama,68,531
2013,32,Alabama,69,523
2013,32,Alabama,70,551
2013,32,Alabama,71,433
2013,32,Alabama,72,415
2013,32,Alabama,73,409
2013,32,Alabama,74,403
2013,32,Alabama,75,401
2013,32,Alabama,76,378
2013,32,Alabama,77,360
2013,32,Alabama,78,299
2013,32,Alabama,79,301
2013,32,Alabama,80,264
2013,32,Alabama,81,259
2013,32,Alabama,82,240
2013,32,Alabama,83,229
2013,32,Alabama,84,205
2013,32,Alabama,85,162
2013,32,Alabama,86,164
2013,32,Alabama,87,148
2013,32,Alabama,88,123
2013,32,Alabama,89,114
2013,32,Alabama,93,387
2013,32,Kentucky,0,430
2013,32,Kentucky,1,453
2013,32,Kentucky,2,464
2013,32,Kentucky,3,472
2013,32,Kentucky,4,533
2013,32,Kentucky,5,540
2013,32,Kentucky,6,542
2013,32,Kentucky,7,536
2013,32,Kentucky,8,523
2013,32,Kentucky,9,546
2013,32,Kentucky,10,567
2013,32,Kentucky,11,536
2013,32,Kentucky,12,554
2013,32,Kentucky,13,563
2013,32,Kentucky,14,624
2013,32,Kentucky,15,575
2013,32,Kentucky,16,584
2013,32,Kentucky,17,583
2013,32,Kentucky,18,657
2013,32,Kentucky,19,624
2013,32,Kentucky,20,625
2013,32,Kentucky,21,569
2013,32,Kentucky,22,499
2013,32,Kentucky,23,452
2013,32,Kentucky,24,497
2013,32,Kentucky,25,526
2013,32,Kentucky,26,466
2013,32,Kentucky,27,493
2013,32,Kentucky,28,482
2013,32,Kentucky,29,529
2013,32,Kentucky,30,538
2013,32,Kentucky,31,527
2013,32,Kentucky,32,520
2013,32,Kentucky,33,531
2013,32,Kentucky,34,511
2013,32,Kentucky,35,510
2013,32,Kentucky,36,536
2013,32,Kentucky,37,491
2013,32,Kentucky,38,553
2013,32,Kentucky,39,510
2013,32,Kentucky,40,558
2013,32,Kentucky,41,525
2013,32,Kentucky,42,549
2013,32,Kentucky,43,605
